dispensary_slug,sku,batch_id,name,brand,category,variant,price_cents,thc_percent,cbd_percent,classification,in_stock,product_url,image_url,scraped_at,description,subtype,strain
the-plug-crown-heights,Wf8DWOvyvf,c174fb2e-332b-469f-a24a-2ccde1187a3c,Raw Classic King Size Slim Rolling Papers,Raw,merch,,250,,,,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_41f60247-73d3-4ba8-af8c-068609973a3f_a86a9631-5427-483b-9f55-add795c00f13_original.png,2026-05-23T21:23:53.890537+00:00,,,
the-plug-crown-heights,pK65Gmmkn8,6c01333b-24cd-483d-883a-b7073cf07954,Grön- Milk Chocolate Mini Bar- Daytime Sativa (100mg),Grön,edible,7g,1400,100,0,sativa,TRUE,,https://storage.googleapis.com/maui-prod-products/422821e5-fad5-4e72-8fde-dfd3c8e19d22--0be03394-d25f-450c-a5e5-d3a619525f13.jpeg,2026-05-23T21:23:53.890537+00:00,,,
the-plug-crown-heights,YobYACqNkm,f2426593-88a7-42aa-999a-6ff3dda69576,WYLD- Boysenberry 1:1:1 CBN:CBD:THC,WYLD,edible,40g,2800,100,100,indica,TRUE,,https://storage.googleapis.com/maui-prod-products/422821e5-fad5-4e72-8fde-dfd3c8e19d22--7eb8d09c-bad9-4777-bc48-6e31cd82be68.png,2026-05-23T21:23:53.890537+00:00,"Hit the snooze button. Boysenberry THC:CBD:CBN gummies are perfect for deep sleep. CBD helps the body relax, while CBN can provide a restorative rest for the mind. When combined with THC, Wyld's Boysenberry gummy activates the Entourage Effect to set the landscape for a relaxing, restorative sleep. -- 1:1:1 THC:CBD:CBN | Perfect for deep sleep. -- Made with Linalool, Myrcene, Beta-Caryophyllene + Terpineol.",,
the-plug-crown-heights,GPPy89bq1g,7e4c0af3-abf1-4a5b-abc5-037e952a5e77,Untitled - Blue Dream | 3.5g Flower,untitled,flower,3.5g,2500,29.09,0,sativa,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_43eb428c-4c1d-4ff3-9847-02d0db44a2bd_84bbdab3-e6e3-44bf-91c5-cbac54b83bf7_original.png,2026-05-23T21:23:53.890537+00:00,"Untitled Blue Dream (Smalls) delivers the classic Blue Dream experience. This Blueberry × Haze hybrid brings a sweet berry scent rounded out with light earthy notes. Its myrcene-, pinene-, and caryophyllene-forward profile offers an easy, euphoric lift that boosts creativity, focus, and overall mood. Perfect for stress relief and smooth daytime or evening sessions, these smalls pack the same flavor and effects as full-size buds.",,
the-plug-crown-heights,bYk3fMxTSf,1f591e52-408b-4bad-aac9-69642a024a29,Munchkins - Sour Diesel | 3.5g Small Buds,Munchkins,flower,3.5g,2200,31.77,0,sativa,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_5adddce3-4543-4005-b2ef-08734f20e221_5041a38d-09d3-4846-a8cd-07b9e26f9b30_original.png,2026-05-23T21:23:53.890537+00:00,"Get top-shelf quality without breaking the bank. Munchkins are 3.5 grams of premium smalls, perfect for those looking to stretch their budget while still enjoying great flower, just smaller buds.",,
the-plug-crown-heights,QlFuWDFE6e,530aabf2-a312-473b-ba37-83740540e1b0,Revert - Grapelato | 0.5g Pre-Roll,Revert,preroll,0.5g,600,26.9,0.045,50/50,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_08bbcc6f-be53-4e45-ad5d-c00515f1a025_33bc0bf8-d775-4299-b11c-6436aa3ea413_original.png,2026-05-23T21:23:53.890537+00:00,"Grapelato is a smooth, flavor-forward hybrid that blends sweet grape and creamy dessert notes with subtle earthiness. This strain delivers a relaxed, uplifting experience that starts with a light cerebral buzz and settles into a calm, comfortable body feel. Easygoing and balanced, Grapelato is great for social settings, creative moments, or unwinding without feeling heavy.",,
the-plug-crown-heights,GhFJ2ID29b,75178075-6223-4db9-bc91-126f05badd70,The Plug Pack - PB&J (28g),The Plug Pack,flower,28g,9900,25.89,0,50/50,TRUE,,https://storage.googleapis.com/maui-prod-products/422821e5-fad5-4e72-8fde-dfd3c8e19d22--e1065f3f-e352-4f4c-9fcd-7f25fa3dc0c8.png,2026-05-23T21:23:53.890537+00:00,,,
the-plug-crown-heights,7sAMaadPYP,1dfba6d4-d5b2-4c02-916c-f978e758882d,Ruby Farms - Purple Hindu Kush | 0.5G 2-Pack,Ruby Farms,preroll,1g,1400,27.2,0,indica,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_8153fb05-ef3e-4f64-8686-9300f52fd96f_146139c7-241f-41ee-a8c1-3218751a3ad2_original.png,2026-05-23T21:23:53.890537+00:00,"Crafted for convenience and on the go. This introductory product is the same as our 7 count Ruby Doobie, but comes in premium, sustainable, and durable glass tube topped with a woodcork for an airtight seal. This keeps The Ruby Doobie fresh and discreet as it blocks smell. We paired our Hindu Kush, a classic indica strain that originated from Afghanistan that grows short and stalky bushes with deep purple leaves. Its pungent aroma is high terpene myrcene humulene and sandalwood aroma, Hindu Kush induces a deep sense of calm & relaxation of the body & mind that helps get a good night’s rest.",,
the-plug-crown-heights,TvC9s8GDqj,00060cfc-79e5-44ae-96bb-298baa918ec8,Off hours - Chicken N Wafflez | Live Rosin Gummies,Off hours,edible,60g,3500,100,0,50/50,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_003daee8-3544-4163-9387-8454002a4d36_c7c9ddd5-3aac-4d3e-b190-396c53f6c5f6_original.png,2026-05-23T21:23:53.890537+00:00,"YES, it’s real... Off hours “Chicken N’ Wafflez Live Rosin Gummies turn the joke into something seriously good. (We didn’t think it would work either) Vegan fried chicken, buttery maple waffle, and a brown sugar crunch that somehow works. Productive, creative and euphoric. Enjoy. SUGGESTED USE: Start with 1/2 of a gummy. Wait 1 full hour before increasing dose. INGREDIENTS: Organic Cane Sugar, Reverse Osmosis Water, Organic Tapioca Syrup, Organic Fruit Juice from Concentrate, Fruit Pectin, Organic Fruit Flavoring, Natural Food Coloring, MCT Oil, Cannabis Extract, Malic Acid, Sunflower Lecithin",,
the-plug-crown-heights,0aefPhGqrr,700d389c-7636-4cd8-96e9-9e3e2b55101b,Puff - Uplift | Sativa 1G PreRoll,PUFF,preroll,1g,1200,26.643,0,sativa,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_21b55a7c-5bf6-4077-9604-673c0bafbd33_22be63b8-8e31-4fd0-814c-0e753e5c7b10_original.png,2026-05-23T21:23:53.890537+00:00,,,
the-plug-crown-heights,OjXFEbdZZG,697ecd66-b97d-4154-9df5-3ee2f2b85065,Munchkins - Blue Moon Punch | 3.5g Small Buds,Munchkins,flower,3.5g,2200,32.11,0,50/50,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_26e9f7d5-4ca8-4ff4-9609-3511d71845b0_e91e19d7-4549-430e-8562-88fa9d06f61e_original.png,2026-05-23T21:23:53.890537+00:00,"Get top-shelf quality without breaking the bank. Munchkins are 3.5 grams of premium smalls, perfect for those looking to stretch their budget while still enjoying great flower, just smaller buds.",,
the-plug-crown-heights,PJJFmeXxZF,dff120e6-0988-4400-8d6e-6cc6fb8301d6,Revert - Cherry Swirl | 0.5g Pre-Roll,Revert,preroll,0.5g,600,27.8,0.04,50/50,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_ce8c2230-8bce-4e02-8467-f58b71917a5d_a8d18ec4-1146-4d4c-af91-9ec6cd56294a_original.png,2026-05-23T21:23:53.890537+00:00,"Cherry Swirl is a smooth, sun-grown hybrid with rich cherry sweetness layered over subtle earth and cream. This strain delivers a balanced experience that starts with a gentle cerebral lift and settles into an easy, relaxed body feel. Approachable and versatile, Cherry Swirl is well-suited for daytime or early evening sessions when you want flavor, clarity, and calm without feeling weighed down.",,
the-plug-crown-heights,Bhl9PFpCPA,3fdcea10-f3e3-4c22-bb78-012269c8fcd5,Camino Sours Blackberry Dream CBN 100mg 10pk,Caminos,edible,39g,3000,100,100,indica,TRUE,,https://storage.googleapis.com/maui-prod-products/422821e5-fad5-4e72-8fde-dfd3c8e19d22--1deb9713-c43e-473e-9b6f-f31471265cd9.jpeg,2026-05-23T21:23:53.890537+00:00,"Drift into dreamland with an indica-like blend of THC, CBD, and CBN with chamomile and lavender extracts for a tranquil effect enhanced by soothing terpenes. Take one of these sweet blackberry gummies and call it a night. Terpenes: Beta-Caryophyllene, Linalool, Myrcene",,
the-plug-crown-heights,5sNg9KYk7o,37d6cb6c-0bc0-400b-b382-da8d8c571fdc,Ruby Farms - OG #18 | 0.5G 2-Pack,Ruby Farms,preroll,1g,1400,29.672,0,indica,TRUE,,https://storage.googleapis.com/maui-prod-products/422821e5-fad5-4e72-8fde-dfd3c8e19d22--2163c630-61e0-42e3-a8e2-2a1ef00d9a79.jpeg,2026-05-23T21:23:53.890537+00:00,"OG #18 is the sour diesel of the West Coast, and a good genotype of OG smells like pine, gas with a fresh scent of new tennis balls. This elite genotype of OG was bred by the internationally recognize Privata Seeds.",,
the-plug-crown-heights,DqNqw1k0JO,7b14266a-f2fb-4c56-bb46-a06262eb277e,Raw Classic Black King Size Slim Rolling Papers,Raw,merch,,250,,,,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_977dba9b-2ac0-43cf-8f39-586e0b338ea9_b9cabf51-264f-410d-9a33-f5aad03742cb_original.png,2026-05-23T21:23:53.890537+00:00,32 Leaves per Booklet,,
the-plug-crown-heights,3eJiC2183J,14f51ae5-f054-47da-bb66-5939c13d3c09,Zizzle - Twisted Cookies | 3.5G Flower,Zizzle,flower,3.5g,5000,28.52,0.08,sativa-dom,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_39d4fdda-7361-4d02-9eab-4edc013e279e_56711d39-81f8-4d51-a943-f12072828b55_original.png,2026-05-23T21:23:53.890537+00:00,"Twisted Cookies from Zizzle is a standout Hybrid flower that blends sweet, doughy aromatics with a nuanced edge of spice and earth. Known for its calming yet mentally engaging effects, this cultivar is ideal for both laid-back evenings and creative midday sessions. Zizzle's precision cultivation ensures each bud is thoughtfully cured and packed with character. Light, burn, and inhale to savor a smooth inhale of sweet pastry notes layered with subtle pepper and wood. The smoke is dense yet clean, offering a balanced high that eases tension while sharpening focus. It’s a versatile experience suited for users looking for gentle euphoria without full sedation.",,
the-plug-crown-heights,pdoTyJubyz,b6e8a626-0092-4204-af04-e72ed20e0d84,untitled - Blue Dream | 7G Flower,untitled,flower,7g,4500,29.87,0,sativa,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_1e678b20-5378-4fea-aa8c-b75f9f7981f2_3a9ab9e8-11b8-4c44-997f-390af9dfa0b9_original.png,2026-05-23T21:23:53.890537+00:00,"The Untitled Blue Dream 7g (Smalls) offers a balanced and versatile experience, perfect for both novice and experienced consumers. A cross of Blueberry and Haze, this hybrid delivers a sweet, berry aroma with earthy undertones. Its terpene profile, rich in myrcene, pinene, and caryophyllene, provides uplifting, euphoric effects that promote creativity and relaxation. Blue Dream is known for its ability to relieve stress and anxiety while enhancing focus and mood, making it ideal for daytime or evening use. These smalls deliver the same great effects and flavor as full-sized buds, offering an affordable option without sacrificing quality.",,
the-plug-crown-heights,m2ZvoThKTw,b8f333de-8df6-4f8e-8e4e-6f8e2cc1efb7,Revert - Sour Glue | 0.5g Pre-Roll,,preroll,0.5g,600,26.8,0,sativa,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_ca58b700-302f-43e0-bc13-5f6320a4cdfb_6bc5788b-e781-4411-b7c3-fdf3774b5783_original.png,2026-05-23T21:23:53.890537+00:00,"Elevate your day with Sour Glue, a vibrant sun-grown sativa renowned for its uplifting effects, zesty flavors, and energizing clarity. Cultivated under natural sunlight to heighten its potency and terpene vibrancy. Available in 3.5g pre-packaged flower that delivers a slow-burning, crisp smoke perfect for boosting creativity, enhancing focus, and enjoying an active, inspired mindset. Sour Glue presents a lively and intricate flavor profile, blending citrusy lemon with hints of earthy pine and a refreshing minty finish, complemented by a smooth, herbal aftertaste. Its aromatic smoke releases bursts of tangy fruit and subtle spice, captivating those who enjoy a bright, invigorating taste with a clean exhale.",,
the-plug-crown-heights,iWbZAUFAJV,3988e2f3-6fed-4ec3-a45e-b0d5506276c1,Grön- Hybrid Milk Chocolate Mini Bar (100mg),Grön,edible,7g,1400,100,0,50/50,TRUE,,,2026-05-23T21:23:53.890537+00:00,This 100mg THC mini chocolate is made with our buttery smooth 38% milk chocolate and is designed for anyone looking for a chocolate bite that bites back.,,
the-plug-crown-heights,isWad4Ezpe,3a80ef23-e766-45cd-97d7-1061751b8124,LEAL - Hella Jelly | 1G PreRoll,LEAL,preroll,1g,1100,32,0,sativa-dom,TRUE,,https://storage.googleapis.com/maui-prod-hyper-media-images/product_images_9bd9bf4a-68ca-46ab-aeea-a49a0e989f4d_de362aa3-f6bf-4ede-9277-6ce16d910018_original.png,2026-05-23T21:23:53.890537+00:00,"Hella Jelly is a sativa-dominant hybrid weed strain made from a genetic cross between Very Cherry and Notorious THC. Hella Jelly features flavors like berry, strawberry, and citrus. The dominant terpene of this strain is caryophyllene. Users experience happy, giggly, and relaxed effects.",,
