dispensary_slug,sku,batch_id,name,brand,category,variant,price_cents,thc_percent,cbd_percent,classification,in_stock,product_url,image_url,scraped_at,description,subtype,strain
hold-up-roll-up,H6BDPRO1,H6BDPRO1,Euphoric - Sour Watermelon Lemonade 100mg Gummies,Off Hours,edible,100.0 milligrams,3000,100.0,,sativa,TRUE,https://holduprollup.com/menu/products/off-hours-319349/edibles/euphoric-sour-watermelon-lemonade-100mg-gummies-2983033,https://tymber-blaze-products.imgix.net/Euphoric-Open-d9f9bfbb-9d49-4347-ba6f-010af50a483e.jpg,2026-05-23T23:12:27.450749+00:00,"Energy. Off Hours gummies are formulated with fast acting nano-enhanced cannabinoids for a quick, more controllable onset and with targeted effect-based experiences using specialized terpene blends and minor cannabinoids. Our gummies are made with our pectin-based formula making them vegan friendly, and they won’t melt like gelatin-based gummies. We use nothing artificial—only natural ingredients and flavors and plant-based colorings. Go from high energy, social, and bright to relaxing and ready for bed—the full human experience.",,
hold-up-roll-up,H321PRO1,H321PRO1,Awaken - Sour Orange Punch 100mg Gummies,Off Hours,edible,100.0 milligrams,3000,100.0,,hybrid,TRUE,https://holduprollup.com/menu/products/off-hours-319349/edibles/awaken-sour-orange-punch-100mg-gummies-2983029,https://tymber-blaze-products.imgix.net/Awaken-Open-cdfa2d0f-07c4-47a3-a744-43de862157ad.jpg,2026-05-23T23:12:27.450749+00:00,"Energy. Off Hours gummies are formulated with fast acting nano-enhanced cannabinoids for a quick, more controllable onset and with targeted effect-based experiences using specialized terpene blends and minor cannabinoids. Our gummies are made with our pectin-based formula making them vegan friendly, and they won’t melt like gelatin-based gummies. We use nothing artificial—only natural ingredients and flavors and plant-based colorings. Go from high energy, social, and bright to relaxing and ready for bed—the full human experience. 10mg THC/2mg THCV per gummy.",,
hold-up-roll-up,HF02PRO1,HF02PRO1,Serenity - Paradise Cooler 100mg Gummies,Off Hours,edible,100.0 milligrams,3000,100.0,20.0,hybrid,TRUE,https://holduprollup.com/menu/products/off-hours-319349/edibles/serenity-paradise-cooler-100mg-gummies-2983045,https://tymber-blaze-products.imgix.net/Off-Hours---Serenity--Open-e549acb0-bb45-4fdb-8a76-01f93b278be6.jpg,2026-05-23T23:12:27.450749+00:00,"Calm. Off Hours gummies are formulated with fast acting nano-enhanced cannabinoids for a quick, more controllable onset and with targeted effect-based experiences using specialized terpene blends and minor cannabinoids. Our gummies are made with our pectin-based formula making them vegan friendly, and they won’t melt like gelatin-based gummies. We use nothing artificial—only natural ingredients and flavors and plant-based colorings. Go from high energy, social, and bright to relaxing and ready for bed—the full human experience.",,
hold-up-roll-up,H6D0PRO1,H6D0PRO1,Offline - Grape Punch 100mg Gummies,Off Hours,edible,100.0 milligrams,3000,100.0,,indica,TRUE,https://holduprollup.com/menu/products/off-hours-319349/edibles/offline-grape-punch-100mg-gummies-2983043,https://tymber-blaze-products.imgix.net/Offline-open-7bc1e148-8456-481d-8c54-29cee1929562.jpg,2026-05-23T23:12:27.450749+00:00,"Sleep. Off Hours gummies are formulated with fast acting nano-enhanced cannabinoids for a quick, more controllable onset and with targeted effect-based experiences using specialized terpene blends and minor cannabinoids. Our gummies are made with our pectin-based formula making them vegan friendly, and they won’t melt like gelatin-based gummies. We use nothing artificial—only natural ingredients and flavors and plant-based colorings. Go from high energy, social, and bright to relaxing and ready for bed—the full human experience.",,
hold-up-roll-up,HF9DPRO1,HF9DPRO1,Mellow - Sour Blue Raspberry 100mg Gummies,Off Hours,edible,100.0 milligrams,3000,100.0,20.0,hybrid,TRUE,https://holduprollup.com/menu/products/off-hours-319349/edibles/mellow-sour-blue-raspberry-100mg-gummies-2983042,https://tymber-blaze-products.imgix.net/Mellow-Open-bd1bfbc6-115c-4cd7-9c05-23991cd4b235.jpg,2026-05-23T23:12:27.450749+00:00,"Calm. Off Hours gummies are formulated with fast acting nano-enhanced cannabinoids for a quick, more controllable onset and with targeted effect-based experiences using specialized terpene blends and minor cannabinoids. Our gummies are made with our pectin-based formula making them vegan friendly, and they won’t melt like gelatin-based gummies. We use nothing artificial—only natural ingredients and flavors and plant-based colorings. Go from high energy, social, and bright to relaxing and ready for bed—the full human experience.",,
hold-up-roll-up,H919PRO1,H919PRO1,Limelight - Sour Cherry Limeade 100mg Gummies,Off Hours,edible,100.0 milligrams,3000,100.0,,sativa,TRUE,https://holduprollup.com/menu/products/off-hours-319349/edibles/limelight-sour-cherry-limeade-100mg-gummies-2983040,https://tymber-blaze-products.imgix.net/Untitled-design-7e40a075-3648-4825-aa95-e5079cc7b094.jpg,2026-05-23T23:12:27.450749+00:00,"Focus. Off Hours gummies are formulated with fast acting nano-enhanced cannabinoids for a quick, more controllable onset and with targeted effect-based experiences using specialized terpene blends and minor cannabinoids. Our gummies are made with our pectin-based formula making them vegan friendly, and they won’t melt like gelatin-based gummies. We use nothing artificial—only natural ingredients and flavors and plant-based colorings. Go from high energy, social, and bright to relaxing and ready for bed—the full human experience.",,
hold-up-roll-up,H3F0PRO1,H3F0PRO1,Illuminate - Peach Mango 100mg Gummies,Off Hours,edible,100.0 milligrams,3000,100.0,,sativa,TRUE,https://holduprollup.com/menu/products/off-hours-319349/edibles/illuminate-peach-mango-100mg-gummies-2983039,https://tymber-blaze-products.imgix.net/Illuminate-open-c0b6b975-09ce-4f59-95e4-c55ff9718c70.jpg,2026-05-23T23:12:27.450749+00:00,"Creative. Off Hours gummies are formulated with fast acting nano-enhanced cannabinoids for a quick, more controllable onset and with targeted effect-based experiences using specialized terpene blends and minor cannabinoids. Our gummies are made with our pectin-based formula making them vegan friendly, and they won’t melt like gelatin-based gummies. We use nothing artificial—only natural ingredients and flavors and plant-based colorings. Go from high energy, social, and bright to relaxing and ready for bed—the full human experience.",,
hold-up-roll-up,HAF0PRO1,HAF0PRO1,Cherry Gelato - 1g Live Resin Melted Diamond RTU,ROVE,other,1g,9900,94.0,,hybrid,TRUE,https://holduprollup.com/menu/products/rove-319346/vape-disposables/cherry-gelato-1g-live-resin-melted-diamond-rtu-2983651,https://tymber-blaze-products.imgix.net/image-feedc6f6-4ed2-41fe-a634-029a1346f84e.png,2026-05-23T23:12:27.450749+00:00,"Just like its ice-cream counterpart, Cherry Gelato is best enjoyed on a hot summer day or as an end-of day dessert. This cross of Black Cherry Funk and Acai strains will calm you down rather than amp you up. (94% THC)",,
hold-up-roll-up,H2F8PRO1,H2F8PRO1,"""Up"" Black Cherry Sparkling Water - 10mg Beverage",ayrloom,edible,10.0 milligrams,600,10.0,5.0,hybrid,TRUE,https://holduprollup.com/menu/products/ayrloom-316069/drinks/up-black-cherry-sparkling-water-10mg-beverage-2987894,https://tymber-blaze-products.imgix.net/Screenshot-2025-05-28-at-2-36-17-PM-78cf1538-b897-4925-bdda-7007474d038e.png,2026-05-23T23:12:27.450749+00:00,"A delectable balance between fruity sweetness and comforting baked goodness. Vegan, Sweet, Citrus, Butter. INGREDIENTS: FILTERED WATER, CHERRY JUICE CONCENTRATE, CANNABIS EXTRACT, NATURAL CHERRY FLAVOR, ASCORBIC ACID, CARBONATION. PROCESSING TYPE: ETHANOL EXTRACTION & DISTILLATION",,
hold-up-roll-up,H5C4PRO1,H5C4PRO1,Honeycrisp Apple Cider - 5mg Drink,ayrloom,edible,5.0 milligrams,500,5.0,5.0,hybrid,TRUE,https://holduprollup.com/menu/products/ayrloom-316069/drinks/honeycrisp-apple-cider-5mg-drink-2988024,https://tymber-blaze-products.imgix.net/Screenshot-2025-05-28-at-2-24-15-PM-a6758126-ab69-4073-a811-c19edb4618f0.png,2026-05-23T23:12:27.450749+00:00,"Get a taste of our 5th generation family orchard with the juicy and sweet flavors of the honeycrisp apple, naturally sweet but never heavy, our hemp infused fresh apple cider is the perfect way to cool down. Ingredients: Fresh Cider, Sorbate, Cannabis Extract.",,
hold-up-roll-up,H27CPRO1,H27CPRO1,Black Cherry Sparkling Water - 5mg,ayrloom,edible,5.0 milligrams,400,5.0,5.0,hybrid,TRUE,https://holduprollup.com/menu/products/ayrloom-316069/drinks/black-cherry-sparkling-water-5mg--2988023,https://tymber-blaze-products.imgix.net/Screenshot-2025-05-28-at-2-28-37-PM-55ee26bd-4352-4459-8a90-6169da9c6eb8.png,2026-05-23T23:12:27.450749+00:00,"Electrifyingly crisp and slightly tart, unexpectadly smooth and never too sweet, it packs a flavor punch with every sip! Ingredients: Filtered Water, Cherry Juice Concentrate, Cannabis Extract, Natural Cherry Flavor, Ascorbic Acid, Carbonation.",,
hold-up-roll-up,HB88PRO1,HB88PRO1,"""Up"" Vanilla Cola - 10mg  Beverage",ayrloom,edible,10.0 milligrams,600,10.0,5.0,hybrid,TRUE,https://holduprollup.com/menu/products/ayrloom-316069/drinks/up-vanilla-cola-10mg-beverage-2988022,https://tymber-blaze-products.imgix.net/Screenshot-2025-05-28-at-2-26-25-PM-92d23e31-f21c-4c43-a857-094d68d72468.png,2026-05-23T23:12:27.450749+00:00,"Classic and refreshing cola flavor amped up with rich notes of vanilla. Infused with fast acting THC, your bubbly afternoon treat will never be the same.",,
hold-up-roll-up,H821PRO1,H821PRO1,"""Up"" Lemonade - 10mg Beverage",ayrloom,edible,10.0 milligrams,600,10.0,5.0,hybrid,TRUE,https://holduprollup.com/menu/products/ayrloom-316069/drinks/up-lemonade-10mg-beverage-2988021,https://tymber-blaze-products.imgix.net/Screenshot-2025-05-28-at-2-41-44-PM-dbbda2bb-e4b2-4f57-ba2b-53280459794f.png,2026-05-23T23:12:27.450749+00:00,"Your favorite summertime classic with a modern twist! Perfectly sweet and never overpowering, this sublimely refreshing beverage will pair perfectly at your next outdoor gathering. INGREDIENTS: FILTERED WATER, SUGAR, LEMON JUICE CONCENTRATE, NATURAL FLAVORS, CANNABIS EXTRACT, POTASSIUM SORBATE (PRESERVATIVE), ASCORBIC ACID.",,
hold-up-roll-up,HD3APRO1,HD3APRO1,Max Strength THC - 1000mg Tincture,Head & Heal,tinctures,1000.0 milligrams,11700,1000.0,,hybrid,TRUE,https://holduprollup.com/menu/products/head-heal-320973/tinctures/max-strength-thc-1000mg-tincture-2989847,https://tymber-blaze-products.imgix.net/Head-and-Heal--Max-Stength-2f562bb9-bb00-4c5f-abea-216c764d452e.jpg,2026-05-23T23:12:27.450749+00:00,Provides maximum results for those in need of potent support.,,
hold-up-roll-up,H27EPRO1,H27EPRO1,Balm Revive - 1000mg Topical,ayrloom,topical,1000.0 milligrams,6300,1000.0,,hybrid,TRUE,https://holduprollup.com/menu/products/ayrloom-316069/topicals/balm-revive-1000mg-topical-2991085,https://tymber-blaze-products.imgix.net/Ayrloom-Balm---Revive-8f63292b-2779-4000-b268-c513bd051f9d.jpg,2026-05-23T23:12:27.450749+00:00,"This combination of essential oils is designed to uplift the mind, body and spirit. Bergamot and grapefruit can help elevate mood, while sandalwood is believed to help purify negative energy and promote positivity.",,
hold-up-roll-up,H543PRO1,H543PRO1,Balm Restore - 1000mg Topical,ayrloom,topical,1000.0 milligrams,6300,1000.0,,hybrid,TRUE,https://holduprollup.com/menu/products/ayrloom-316069/topicals/balm-restore-1000mg-topical-2991084,https://tymber-blaze-products.imgix.net/Ayrloom-Balm---Restore-7fcdca8a-eeac-445b-993a-893908bd6b29.jpg,2026-05-23T23:12:27.450749+00:00,"A classic combination of lavender, rosemary and eucalyptus, this scent profile was formulated with r&r in mind. Lavender is one of the most popular essential oils for good reason - it is shown to promote relaxation and believed to treat anxiety, depression and nausea. Rosemary is a rich source of antioxidants and anti-inflammatory compounds, which are thought to help boost the immune system and improve blood circulation.",,
hold-up-roll-up,H4B4PRO1,H4B4PRO1,Balm Rescue - 1000mg Topical,ayrloom,topical,1000.0 milligrams,6300,1000.0,1000.0,hybrid,TRUE,https://holduprollup.com/menu/products/ayrloom-316069/topicals/balm-rescue-1000mg-topical-2991083,https://tymber-blaze-products.imgix.net/Ayrloom-Balm---Rescue-5f8e5506-10a6-4454-a8bb-0fc72f51fbfc.jpg,2026-05-23T23:12:27.450749+00:00,"Make it hurt so good! this cooling, tingling balm is made for muscle recovery or nagging pain points. The perfect combination of cannabis, menthol, arnica, peppermint oil and eucalyptus creates a balm that is suitable post-workout or for alleviating back pain, arthritis or stiff muscles.",,
hold-up-roll-up,HF8BPRO2,HF8BPRO2,Chernobyl - 0.5g Diamond Infused Pre-Roll,Jetpacks,other,.5g,1400,44.18,,sativa,TRUE,https://holduprollup.com/menu/products/jetpacks-326098/infused-pre-roll/chernobyl-05g-diamond-infused-pre-roll-3039611,https://tymber-blaze-products.imgix.net/Chernobyl_BGBMini_0-5G_Sativa_Preroll_NY-204d6793-60d6-494a-af16-2e5798ae00a6.jpg,2026-05-23T23:12:27.450749+00:00,"Experience a radioactive rush with Chernobyl. This strain, with its lime and floral notes, is like a reactor core of creativity and energy, perfect for fueling your next intergalactic mission. Infused with live resin, cannabis oil, high THCa extract, and encrusted with diamonds using whole flower, Chernobyl is designed to deliver an unparalleled, potent experience. Each pre-roll is meticulously crafted and inspected by hand, ensuring premium quality and consistency. Stored and produced in a state-of-the-art, climate-controlled environment, Chernobyl guarantees a fresh, explosive burst of flavor and potency with every puff. Embrace the ultimate high and let your imagination soar to new dimensions.",,Chernobyl
hold-up-roll-up,H39BPRO1,H39BPRO1,Cereal Milk - 0.6g Infused Pre-Roll,Jetpacks,other,0.6 grams,1400,36.65,,hybrid,TRUE,https://holduprollup.com/menu/products/jetpacks-326098/infused-pre-roll/cereal-milk-06g-infused-pre-roll-3039610,https://tymber-blaze-products.imgix.net/CerealMilk_FJMini_0-6G_Hybrid_Preroll-3e3ce38f-5c5e-47cf-b388-e1fd897a1088.jpg,2026-05-23T23:12:27.450749+00:00,"Cereal Milk: Blast off to breakfast in a nebula with Cereal Milk! This strain is like floating through milky way galaxies, with sweet, creamy flavors reminiscent of your favorite childhood cereal. Ideal for a playful, uplifting start to your interstellar adventures. Infused with cannabis oil, kief, and high THCa extract using whole flower.",,Cereal Milk
hold-up-roll-up,H26CPRO1,H26CPRO1,Giggle Puffs (Inzane) - 5pk Infused Pre-Roll,Her Highness,other,2.5 grams,5700,33.0,,hybrid,TRUE,https://holduprollup.com/menu/products/her-highness-332058/infused-pre-roll/giggle-puffs-inzane-5pk-infused-pre-roll--3083918,https://tymber-blaze-products.imgix.net/Screenshot-2024-06-04-at-10-46-47-AM-493abbb5-a9ab-4531-9b38-ba7f08fa5442.png,2026-05-23T23:12:27.450749+00:00,"Strain: Inzane (Sativa) Giggle Puffs provide a euphoric, giggly, social high – the ideal happy high; perma-smile with energy. Infused with distillate and appetite-suppressant terpenes high in Humulene, they're low-munchies. Premium Rainbow Sherbet is a bubbly balanced sativa-hybrid made by crossing Champagne with Blackberry, for the ultimate mood lift. Her Highness ultra feminine pre-rolls are slim, elegant and beautiful to smoke, featuring an extra long crutch to protect nails and lashes. (5) .5g cones are presented in our signature CR gold cigarette box.",,Inzane
hold-up-roll-up,H46FPRO1,H46FPRO1,Cereal Milk - 1g Infused Pre-Roll,Jetpacks,other,1g,2500,37.66,,hybrid,TRUE,https://holduprollup.com/menu/products/jetpacks-326098/infused-pre-roll/cereal-milk-1g-infused-pre-roll--3084036,https://tymber-blaze-products.imgix.net/CerealMilk_FJ1_1G_Hybrid_Preroll-33186114-acc0-48c9-936d-7705a593a50d.jpg,2026-05-23T23:12:27.450749+00:00,"Blast off with JetPacks FJ-1 – Cereal Milk (1g), a next-level infused pre-roll that delivers smooth, flavorful smoke and sky-high potency in every puff. Packed with top-shelf flower, layered with premium cannabis oil, and dusted in potent kief, this isn’t your average joint—it’s a full-on power-packed cannabis experience.(37.66% THC)",,Cereal Milk
hold-up-roll-up,HCF2PRO1,HCF2PRO1,Afghani - 1g Infused Pre-Roll,Jetpacks,other,1g,2500,39.23,,indica,TRUE,https://holduprollup.com/menu/products/jetpacks-326098/infused-pre-roll/afghani-1g-infused-pre-roll-3084035,https://tymber-blaze-products.imgix.net/Afghani_FJ1_1G_Indica_Preroll-33d5dbfa-3b5c-4680-8469-08f53c6e5c6e.jpg,2026-05-23T23:12:27.450749+00:00,39.23%,,
hold-up-roll-up,HC5BPRO1,HC5BPRO1,Forbidden Fruit - 1g All-In-One Disposable,Cannabals,other,1g,5100,88.0,,indica,TRUE,https://holduprollup.com/menu/products/cannabals-323107/vape-disposables/forbidden-fruit-1g-all-in-one-disposable-3156231,https://tymber-blaze-products.imgix.net/12-dd3cf4ed-f7ac-4276-a689-4f4c5111f810.png,2026-05-23T23:12:27.450749+00:00,"Indulge in the tempting allure of CANNABALS Forbidden Fruit! This sleek and discreet disposable vape pen delivers one gram of high-potency indica-dominant hybrid cannabis oil infused with the irresistible flavor of forbidden fruits. Forbidden Fruit is renowned for its exotic and sweet taste, reminiscent of a forbidden indulgence. With CANNABALS, you can enjoy the full essence of this fruity strain in a convenient and portable vape. It's a tantalizing experience that will leave you feeling relaxed and blissful. Don't settle for ordinary cannabis products. Indulge in the forbidden flavors of Forbidden Fruit with CANNABALS and elevate your vaping experience. (88.00% THC)",,Forbidden Fruit
hold-up-roll-up,H138PRO1,H138PRO1,Purple Haze - 1g All-In-One Disposable,Cannabals,other,1g,5100,88.0,,sativa,TRUE,https://holduprollup.com/menu/products/cannabals-323107/vape-disposables/purple-haze-1g-all-in-one-disposable-3156232,https://tymber-blaze-products.imgix.net/14-1ba4ca21-4fd9-45a4-98f3-dfee6bdb852d.png,2026-05-23T23:12:27.450749+00:00,"Experience the delicious taste of cannabis with CANNABALS! This compact and discrete disposable Purple Haze vape may be small, but it packs a punch. Using state-of-the-art custom Blinc AiO Simple Vaporizer delivers one gram of high potency sativa cannabis oil, infused with the iconic flavors of Purple Haze. Purple Haze is known for its sweet and earthy taste, with hints of berry, grape, and spice. With CANNABALS, you can enjoy the full flavor and aroma of this legendary strain in a convenient and portable vape. It's a truly delightful experience that will transport you to a state of euphoria. Don't settle for bland and boring cannabis products. Indulge in a world of flavor, and elevate your cannabis experience to a whole new level. (88.00% THC)",,Purple Haze
hold-up-roll-up,H0BFPRO1,H0BFPRO1,Fruit Punch - 1g Live Resin Melted Diamond Reload,ROVE,other,1g,9400,88.0,,sativa,TRUE,https://holduprollup.com/menu/products/rove-319346/vape-pods/fruit-punch-1g-live-resin-melted-diamond-reload-3178493,https://tymber-blaze-products.imgix.net/Screenshot-2024-07-01-at-10-04-49-AM-d8b9150e-d3dc-4702-a71f-b4964017079c.png,2026-05-23T23:12:27.450749+00:00,"This one packs a punch. Fruit Punch is made by crossing Skunk, Haze, and Northern Lights strains and is named for its swift hit of sweet, fruity, and tropical notes. One hit packs a punch of energy, sparking the mind while relaxing the body. Fruity, sweet notes of berry make Fruit Punch a super tasty treat.",,Fruit Punch
hold-up-roll-up,H56EPRO1,H56EPRO1,Cherry Gelato - 1g Live Resin Melted Diamonds Reload,ROVE,other,1g,9400,91.9,,hybrid,TRUE,https://holduprollup.com/menu/products/rove-319346/vape-pods/cherry-gelato-1g-live-resin-melted-diamonds-reload-3178492,https://tymber-blaze-products.imgix.net/Screenshot-2024-07-01-at-9-58-35-AM-f71dbb67-8e4c-4ce9-abdf-1875cba77566.png,2026-05-23T23:12:27.450749+00:00,"Just like its ice-cream counterpart, Cherry Gelato is best enjoyed on a hot summer day or as an end-of day dessert. This cross of Black Cherry Funk and Acai strains will calm you down rather than amp you up.",,Cherry Gelato
hold-up-roll-up,H3F5PRO1,H3F5PRO1,Acapulco Gold - 1g Live Resin 510 Vape,High Garden,other,1g,4500,90.66,,sativa,TRUE,https://holduprollup.com/menu/products/high-garden-336723/vape-carts-510-thread/acapulco-gold-1g-live-resin-510-vape-3179339,https://tymber-blaze-products.imgix.net/AcapulcoGold-HG-1ml-PLRCart-1500x1500-f583111e-3045-4813-ba24-bd325c421c6d.jpg,2026-05-23T23:12:27.450749+00:00,"The Golden Standard of Euphoria: Unearth the richness of our Acapulco Gold Pure Live Resin Liquid Diamond 1g Cart, a true embodiment of euphoria. Bask in the warm glow of its citrusy and spicy notes as you embark on a journey of elevated sensations. Known for its legendary status, this strain offers a golden opportunity to indulge in a euphoric experience like no other. Melted diamonds and sauce in a cart. Testing above 90%+ THC.",,Acapulco Gold
